chrom1	start1	end1	chrom2	start2	end2	obs.raw	cstart1	cstart2	c_label	c_size	la_exp.donut.value	la_exp.vertical.value	la_exp.horizontal.value	la_exp.lowleft.value
chr12	50480000	50485000	chr12	50565000	50570000	142	50474705.88235294	50564117.64705882	237	17	47.82099236616525	59.069633572911904	49.14218699340528	50.690713730050796
chr12	50895000	50900000	chr12	51030000	51035000	164	50898636.36363637	51030000.0	240	11	59.184157496917	66.93586568795067	71.99023875860108	59.49455980709606
chr12	51220000	51230000	chr12	51730000	51740000	142	51212500.0	51737500.0	329	4	69.18119840216094	86.93758522718419	72.94493229967637	61.99617208742779
chr12	51655000	51660000	chr12	51735000	51740000	156	51656333.33333334	51729666.66666666	246	15	68.20191930372194	73.41429551659627	75.1510809693294	72.06514914321639
chr12	51810000	51820000	chr12	52070000	52080000	108	51810000.0	52070000.0	336	1	40.60233569066283	42.88722301324096	49.6914455191158	46.113266839471436
chr12	51815000	51820000	chr12	51920000	51925000	198	51815000.0	51920769.23076923	247	13	64.62069675508494	72.9171750058957	73.72800068422512	67.60276362428753
chr12	52285000	52290000	chr12	52370000	52375000	122	52295000.0	52375000.0	250	3	57.46919359800193	76.14773750724008	59.703683065513886	60.85429966056578
chr12	52410000	52420000	chr12	52510000	52520000	723	52420000.0	52512000.0	340	7	285.90770623212035	334.468621334432	380.2648053297402	326.3643010655212
chr12	52415000	52420000	chr12	52475000	52480000	409	52418888.88888889	52505000.0	251	9	177.48557217342284	187.9756752363492	213.993804117776	168.0841385729575
chr12	52550000	52560000	chr12	53370000	53380000	129	52536000.0	53370000.0	342	5	54.517236176828185	67.18515441235284	58.87141478445328	65.09363764702299
chr12	52555000	52560000	chr12	52670000	52675000	177	52550000.0	52680000.0	252	3	79.17304020733967	87.12618265489763	105.66593205172413	67.51764675392975
chr12	52555000	52560000	chr12	53265000	53270000	60	52555000.0	53268333.33333333	254	3	22.562296409670854	26.73897008251614	24.89893586067944	21.528747636884574
chr12	52770000	52780000	chr12	53370000	53380000	162	52763333.33333333	53363333.33333333	348	3	70.00546012281903	93.55855995467535	74.78932846847681	88.34572123267021
chr12	52970000	52980000	chr12	53370000	53380000	136	52975000.0	53370000.0	351	2	58.36347411429831	78.18564327082905	60.28039609202695	74.41885590133337
chr12	52975000	52980000	chr12	53270000	53275000	87	52975000.0	53266250.0	257	4	31.783282767677523	36.90671371886632	34.274451840180824	35.59639305783525
chr12	53275000	53280000	chr12	53370000	53375000	197	53278913.04347826	53371086.95652174	258	23	51.61443135987139	61.51447219471019	61.35566148695165	60.275643384507674
chr12	53420000	53430000	chr12	53860000	53870000	78	53413333.33333333	53856666.66666666	354	3	31.981849925878358	29.095062082570728	39.57234076306621	41.66386538679296
chr12	53600000	53605000	chr12	53680000	53685000	301	53606111.111111104	53677222.22222222	261	11	136.4108983842593	155.69089948291938	172.62769514116033	125.73318918727594
chr12	53745000	53750000	chr12	53810000	53815000	202	53741250.0	53815750.0	263	20	77.59249768212726	97.28270612261606	97.40070690411608	65.66755477319816
chr12	53935000	53940000	chr12	54065000	54070000	262	53936500.0	54066000.0	264	10	77.8386683003603	93.8835727898377	94.74270918229666	78.42215039612836
chr12	54420000	54430000	chr12	54580000	54590000	760	54405500.0	54587500.0	369	16	259.16616424191886	385.96818219939394	257.02637660986164	240.90102039298168
chr12	54615000	54620000	chr12	54755000	54760000	189	54618055.55555555	54758055.55555555	269	17	69.70399797090317	89.08479092379774	88.41756559959198	79.52514058561611
chr12	54685000	54690000	chr12	54755000	54760000	253	54687500.0	54760000.0	270	15	113.95394551832943	148.91620110462006	139.75822531253908	104.78796624368105
chr12	55140000	55145000	chr12	55345000	55350000	76	55146250.0	55347500.0	273	4	30.058705946947864	33.8843893666464	37.62168979938545	27.64741825721711
chr12	55150000	55155000	chr12	55460000	55465000	67	55143333.33333333	55463333.33333333	272	3	34.35909689857321	36.848832686230985	32.59922354039701	21.51857795818345
chr12	55240000	55250000	chr12	55350000	55360000	250	55244444.44444444	55336666.66666666	379	9	108.4339748037767	113.08236085070592	136.58298782390005	105.93170372188955
chr12	55245000	55250000	chr12	55330000	55335000	90	55245000.0	55345000.0	274	3	44.65738963975027	41.47752382506352	56.03255716118475	40.33072465787364
chr12	55245000	55250000	chr12	55460000	55465000	58	55245000.0	55462500.0	275	2	24.710198010949426	26.01069824486441	22.340903812121173	20.293692573302657
chr12	55380000	55390000	chr12	55530000	55540000	117	55380000.0	55530000.0	382	1	58.02630298621107	58.52746172174655	67.591068966603	62.78059729694539
chr12	55385000	55390000	chr12	55465000	55470000	288	55388157.89473684	55461052.63157895	276	19	55.935425584244726	64.18156061255597	52.82645585860899	58.51981345013644
chr12	55585000	55590000	chr12	56005000	56010000	55	55583750.0	56008750.0	277	4	18.861324840131235	23.904885260522803	25.14113410400692	19.176683853699576
chr12	56130000	56135000	chr12	56330000	56335000	160	56136538.46153846	56329615.38461538	279	12	65.97137889894361	68.82772787709986	84.7126825807012	65.96278286761661
chr12	56130000	56135000	chr12	56425000	56430000	126	56131250.0	56426250.0	280	8	56.75362436015169	54.459203457424344	70.58061169337009	65.63533372642608
chr12	56140000	56145000	chr12	56205000	56210000	164	56137500.0	56200000.0	281	2	81.42369120621835	90.97126396275185	96.58103417937386	89.82950097402002
chr12	56515000	56520000	chr12	56580000	56585000	184	56511250.0	56587500.0	285	4	67.39458277798528	76.05080860293529	100.16833091629921	72.02079600922876
chr12	56585000	56590000	chr12	56855000	56860000	102	56588750.0	56856250.0	289	4	38.74242818214466	51.586427372748744	42.14975030315933	38.90808706305169
chr12	56905000	56910000	chr12	56975000	56980000	116	56903888.88888889	56973888.88888889	293	9	50.04776402036784	54.373731320483245	65.52505329957367	44.594243152101406
chr12	57150000	57155000	chr12	57380000	57385000	226	57156428.57142857	57386904.76190476	295	20	65.09057818286887	76.57616514831055	76.87326272780874	75.86930866583896
chr12	57230000	57240000	chr12	57380000	57390000	328	57230000.0	57380000.0	412	1	164.2653660054719	178.91679465109848	172.52434211429463	153.23272912087825
chr12	57400000	57410000	chr12	57570000	57580000	506	57406666.66666666	57576666.66666666	414	3	251.54066116595038	316.8243560123645	277.2081511554074	281.03095871758427
chr12	57405000	57410000	chr12	57500000	57505000	189	57399500.0	57506500.0	299	10	89.45928002388166	103.93907647816471	118.27254165949421	76.7914454457232
chr12	57460000	57465000	chr12	57575000	57580000	168	57467000.0	57572000.0	302	4	72.79672042414964	99.77894932174392	79.7726010994637	60.08399178870942
chr12	57515000	57520000	chr12	57575000	57580000	262	57510833.33333333	57575833.33333333	303	7	105.29658119909284	121.32359258828886	123.93917861298979	106.84884780732256
chr12	57655000	57660000	chr12	57845000	57850000	131	57675000.0	57843333.33333333	304	3	42.49047287155797	56.453884666895426	41.05397146122535	51.08029884224768
chr12	57695000	57700000	chr12	57845000	57850000	129	57702000.0	57846000.0	305	8	56.7394846118554	74.49285000926939	52.770875029494626	60.319676039539424
chr12	58230000	58235000	chr12	58290000	58295000	250	58222500.0	58297272.72727273	309	22	115.7676222834275	140.40024563507944	128.1675857736421	100.04408326695273
chr12	58370000	58380000	chr12	59540000	59550000	43	58370000.0	59540000.0	425	1	10.396468224802463	11.091744720243344	13.632682491426866	11.260172337478574
chr12	58730000	58740000	chr12	59540000	59550000	90	58737500.0	59545000.0	427	4	28.91849524478589	31.093023463006137	36.52937655321299	30.909251780736327
chr12	58735000	58740000	chr12	58835000	58840000	67	58747500.0	58832500.0	310	2	24.476742448356692	26.58531104842493	26.367940308781236	26.503614082425702
chr12	58930000	58940000	chr12	59540000	59550000	75	58930000.0	59545000.0	428	2	27.243013657238635	31.584958556434568	31.28899854634265	26.685802266162373
chr12	59790000	59800000	chr12	60210000	60220000	87	59796666.66666666	60211666.66666666	429	6	41.17102241918417	47.05431261567007	43.190829632174996	43.83877880872488
chr12	62825000	62830000	chr12	63185000	63190000	129	62829583.33333333	63191666.66666666	311	12	44.389119364127104	56.545407128822966	53.50851844064044	43.112112775748386
chr12	62830000	62840000	chr12	63460000	63470000	48	62830000.0	63460000.0	434	1	15.698609556733626	15.640791503459244	19.77754522551519	13.651383263753367
chr12	62975000	62980000	chr12	63185000	63190000	191	62976785.71428571	63187857.14285714	313	14	58.66461374733409	86.0627137232513	59.72637843529933	65.39526032507922
chr12	63490000	63500000	chr12	63840000	63850000	62	63490000.0	63840000.0	438	1	26.613301014867524	25.989961039686285	29.136004464260488	31.57603186838729
chr12	63500000	63510000	chr12	64050000	64060000	31	63500000.0	64050000.0	439	1	8.707064279619665	8.508081801063707	9.775113306240751	9.442459196227123
chr12	63810000	63820000	chr12	64190000	64200000	90	63805000.0	64195000.0	440	2	31.30344502566169	32.54332747781365	39.30981638565103	35.617158671866925
chr12	63930000	63940000	chr12	64130000	64140000	16	63930000.0	64130000.0	441	1	2.0649248610113164	2.047261936442981	1.8345688490943703	2.0876904394210705
chr12	64060000	64070000	chr12	64650000	64660000	49	64060000.0	64645000.0	443	2	11.643888075641284	15.603840907863214	13.064451978600822	11.935532084681473
chr12	64065000	64070000	chr12	64195000	64200000	21	64065000.0	64195000.0	314	1	3.5047708948247487	3.0015783992111964	4.563043569858956	3.991956974229362
chr12	64230000	64235000	chr12	64645000	64650000	124	64225789.47368421	64646578.94736842	315	19	32.41103058612711	36.106899532794884	46.40723782606968	33.807897721271075
chr12	64940000	64950000	chr12	65080000	65090000	436	64944545.45454545	65085454.54545455	448	10	155.9996896053379	212.01359300711042	174.9286520946491	132.26628833784372
chr12	65185000	65190000	chr12	65500000	65505000	78	65191428.57142857	65505714.28571428	319	7	28.026219348023137	30.94312019425895	39.57983483886076	25.896785588291788
chr12	65190000	65195000	chr12	65280000	65285000	91	65193750.0	65276250.0	320	4	41.545704838328696	42.50802721454283	43.198583684533645	51.14239462732582
chr12	65280000	65285000	chr12	65510000	65515000	95	65284375.0	65502500.0	321	8	34.24512875235284	37.787703119708546	40.457852150029936	37.286910521354706
chr12	65280000	65285000	chr12	65625000	65630000	62	65281666.66666666	65623333.33333333	322	3	24.079708331122013	26.605699498162604	27.261070405602396	21.04302793966382
chr12	65280000	65290000	chr12	66500000	66510000	66	65280000.0	66500000.0	455	1	27.05267927654076	26.263643288000488	35.712236372065455	25.271519024705647
chr12	65690000	65700000	chr12	66500000	66510000	73	65695000.0	66492500.0	457	4	29.528404238094783	37.81645089319802	32.00494723936281	30.94663428828387
chr12	65950000	65955000	chr12	66495000	66500000	49	65950000.0	66495000.0	324	1	15.033483668726769	20.110034310147977	17.021708630021525	17.259542871275254
chr12	65990000	66000000	chr12	66480000	66490000	136	65990000.0	66497500.0	459	5	58.2981226325072	89.98816030887095	55.682712784756184	43.129020594135454
chr12	66150000	66155000	chr12	66465000	66470000	57	66150000.0	66465000.0	325	1	24.49948947863895	20.31042505332136	29.609377583659878	17.92079716842003
chr12	66510000	66520000	chr12	66800000	66810000	108	66525000.0	66795000.0	462	2	48.92545668007399	62.69743367077076	50.18654578769891	61.63946908216555
chr12	66660000	66665000	chr12	66800000	66805000	74	66660000.0	66800000.0	328	1	31.509449693541388	37.23415597288914	35.43740846992074	29.269869751047697
chr12	66660000	66670000	chr12	67080000	67090000	124	66660000.0	67080000.0	465	1	59.20177376937769	76.58622429036528	62.081936463657435	57.3034768411092
chr12	66660000	66670000	chr12	67250000	67260000	53	66660000.0	67250000.0	466	1	21.74487698955116	23.832888523262376	21.940285143850108	20.887333021748432
chr12	67080000	67085000	chr12	67255000	67260000	52	67080000.0	67255000.0	329	1	18.395638369351392	23.56745095223967	17.405802527971105	20.757157314504468
chr12	67750000	67755000	chr12	68335000	68340000	91	67747500.0	68335000.0	330	2	22.684642807022506	25.726175505717922	25.32684540351682	22.147647876897263
chr12	68435000	68440000	chr12	68705000	68710000	48	68430000.0	68705000.0	332	2	16.578631654402113	19.342250309568428	20.973424685410297	13.792967064992965
chr12	68610000	68620000	chr12	69080000	69090000	133	68610000.0	69080000.0	476	1	60.63305751506618	57.64885470731628	74.32128223435838	70.1573844734443
chr12	68625000	68630000	chr12	68705000	68710000	219	68621250.0	68708125.0	333	24	81.42357057291692	97.2864357768466	103.97896049643894	82.742262548339
chr12	68750000	68760000	chr12	69010000	69020000	390	68753333.33333333	69013333.33333333	479	6	197.47012414473343	199.32058060205483	240.58546294915772	176.39155292980962
chr12	69255000	69260000	chr12	69455000	69460000	81	69258500.0	69460500.0	341	10	30.960699080140053	37.71681636097344	37.56141577542672	32.04488321606046
chr12	69540000	69550000	chr12	69960000	69970000	99	69540000.0	69960000.0	484	1	37.790716805958745	33.936564984983555	49.125511963273155	34.22910721439482
chr12	69555000	69560000	chr12	69640000	69645000	121	69550000.0	69642333.33333333	342	15	53.41120485182221	47.57635037459569	66.61696395738116	52.345457197863034
chr12	69750000	69755000	chr12	69960000	69965000	104	69752000.0	69970000.0	344	5	48.38933326443792	59.64952241486103	54.20167834827633	48.87851860923567
chr12	69780000	69790000	chr12	69960000	69970000	341	69760769.23076923	69964615.38461539	487	13	162.1602333856441	210.78634780599566	170.42615106737742	133.76236042744543
chr12	70290000	70295000	chr12	70965000	70970000	82	70288750.0	70967500.0	346	4	30.919815764688096	36.27829838767185	33.72515093800818	27.59926408528629
chr12	70290000	70295000	chr12	71120000	71125000	65	70276250.0	71117500.0	345	4	20.569428984733385	29.61794566546082	20.971618619621555	18.072944801895872
chr12	70980000	70985000	chr12	71110000	71115000	60	70980000.0	71110000.0	347	1	22.28998592603905	21.523551206644047	23.93433408448134	26.52110337377292
chr12	71810000	71815000	chr12	72140000	72145000	46	71806666.66666666	72135000.0	348	6	13.395605683977587	15.773824041553047	15.5446005402076	14.683307895495314
chr12	72035000	72040000	chr12	72140000	72145000	79	72035000.0	72140000.0	350	1	32.90839997987991	47.959633492503464	32.182287874671204	30.475431659900927
chr12	72050000	72060000	chr12	72230000	72240000	144	72050000.0	72230000.0	502	1	81.39636052246034	88.01754964686134	87.26148270406858	67.09260669414516
chr12	72060000	72070000	chr12	72140000	72150000	309	72080000.0	72150000.0	503	2	160.535311543929	205.15260599582385	154.06034538059134	153.55206760184302
chr12	75720000	75730000	chr12	75870000	75880000	259	75732000.0	75882000.0	507	9	103.66990961535795	117.96113444950687	124.56498563778976	109.73759708598436
chr12	75725000	75730000	chr12	76425000	76430000	33	75725000.0	76427500.0	355	2	10.172186012816976	12.358816367877596	11.061205766223475	9.651620421599217
chr12	75780000	75785000	chr12	75870000	75875000	123	75780000.0	75875000.0	356	2	59.0109388922636	67.64908152243379	61.50283298261757	58.16623926802685
chr12	75920000	75925000	chr12	76425000	76430000	84	75919285.71428572	76427142.85714285	357	7	31.444035204783212	44.5747966616848	33.514089014283854	30.54385796097948
chr12	76030000	76040000	chr12	76420000	76430000	197	76030000.0	76420000.0	512	1	89.7387417335878	114.01851323828716	101.116516571637	90.69632418570184
chr12	76470000	76475000	chr12	76740000	76745000	91	76472500.0	76740000.0	363	2	41.626232207983655	56.36291419588356	34.14997497364999	40.47180880288139
chr12	76470000	76480000	chr12	76840000	76850000	109	76455000.0	76840000.0	514	2	56.25906504387741	65.33795581004021	64.22604089456323	51.15278241994941
chr12	76480000	76485000	chr12	76550000	76555000	109	76475000.0	76550000.0	362	3	55.7083725403582	56.57468440923564	66.05828078680918	53.70931834082955
chr12	77010000	77015000	chr12	77180000	77185000	116	77021000.0	77183500.0	366	9	39.505102656707365	48.482312538006774	47.9399278508955	37.72844124844451
chr12	77010000	77015000	chr12	77400000	77405000	46	77010000.0	77402500.0	367	4	15.320706092896385	18.04728854358806	18.301043458560745	17.386804432574415
